[13:43:45 25/06/1995]	42700293.txt
HR    	88
RESP  [inactive, status = 21e0]
ABP   	92	133	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	86
HR    	88
RESP  [inactive, status = 21e0]
ABP   	92	132	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	86
HR    	87
RESP  [inactive, status = 21e0]
ABP   	92	132	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	86
HR    	87
RESP  [inactive, status = 21e0]
ABP   	91	131	74
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	86
HR    	87
RESP  [inactive, status = 21e0]
ABP   	91	131	74
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	86
HR    	86
RESP  [inactive, status = 21e0]
ABP   	92	131	74
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	86
HR    	86
RESP  [inactive, status = 21e0]
ABP   	91	131	74
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	86
HR    	86
RESP  [inactive, status = 21e0]
ABP   	91	130	74
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	86
RESP  [inactive, status = 21e0]
ABP   	91	131	74
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	86
RESP  [inactive, status = 21e0]
ABP   	92	131	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	86
RESP  [inactive, status = 21e0]
ABP   	92	132	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	87
RESP  [inactive, status = 21e0]
ABP   	93	133	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	87
RESP  [inactive, status = 21e0]
ABP   	93	133	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	87
RESP  [inactive, status = 21e0]
ABP   	93	133	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	134	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	133	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	133	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	93	133	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	93	133	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	93	133	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	133	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	93	133	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	92	133	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	92	133	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	92	133	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	91	132	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	91	131	74
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	88
RESP  [inactive, status = 21e0]
ABP   	91	131	74
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	88
RESP  [inactive, status = 21e0]
ABP   	91	131	74
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	88
RESP  [inactive, status = 21e0]
ABP   	91	130	74
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	87
HR    	88
RESP  [inactive, status = 21e0]
ABP   	91	130	74
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	90	130	74
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	90	129	74
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	88
RESP  [inactive, status = 21e0]
ABP   	91	130	74
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	88
RESP  [inactive, status = 21e0]
ABP   	91	130	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	88
RESP  [inactive, status = 21e0]
ABP   	91	130	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	89
RESP  [inactive, status = 21e0]
ABP   	92	131	75
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	91
HR    	89
RESP  [inactive, status = 21e0]
ABP   	93	132	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	92
HR    	90
RESP  [inactive, status = 21e0]
ABP   	94	134	76
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	93
HR    	90
RESP  [inactive, status = 21e0]
ABP   	95	136	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	94
HR    	91
RESP  [inactive, status = 21e0]
ABP   	96	137	78
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	95
HR    	92
RESP  [inactive, status = 21e0]
ABP   	96	138	78
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	95
HR    	92
RESP  [inactive, status = 21e0]
ABP   	97	139	78
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	95
HR    	94
RESP  [inactive, status = 21e0]
ABP   	97	140	78
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	95
HR    	94
RESP  [inactive, status = 21e0]
ABP   	97	141	79
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	94
HR    	95
RESP  [inactive, status = 21e0]
ABP   	97	141	79
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	93
HR    	95
RESP  [inactive, status = 21e0]
ABP   	97	140	78
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	92
HR    	95
RESP  [inactive, status = 21e0]
ABP   	97	141	79
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	91
HR    	94
RESP  [inactive, status = 21e0]
ABP   	97	141	79
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	91
HR    	94
RESP  [inactive, status = 21e0]
ABP   	97	141	79
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	91
HR    	93
RESP  [inactive, status = 21e0]
ABP   	98	142	79
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	91
HR    	93
RESP  [inactive, status = 21e0]
ABP   	98	142	80
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	91
HR    	92
RESP  [inactive, status = 21e0]
ABP   	98	143	80
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	92
HR    	92
RESP  [inactive, status = 21e0]
ABP   	99	143	80
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	92
HR    	91
RESP  [inactive, status = 21e0]
ABP   	99	144	80
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	92
HR    	91
RESP  [inactive, status = 21e0]
ABP   	98	143	80
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	91
HR    	92
RESP  [inactive, status = 21e0]
ABP   	99	143	80
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	91
HR    	92
RESP  [inactive, status = 21e0]
ABP   	98	143	80
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	92
RESP  [inactive, status = 21e0]
ABP   	98	143	80
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	92
RESP  [inactive, status = 21e0]
ABP   	99	144	80
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	91
RESP  [inactive, status = 21e0]
ABP   	99	144	80
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	91
RESP  [inactive, status = 21e0]
ABP   	99	144	80
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	91
RESP  [inactive, status = 21e0]
ABP   	99	145	81
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	90
RESP  [inactive, status = 21e0]
ABP   	99	145	81
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	90
RESP  [inactive, status = 21e0]
ABP   	99	144	80
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	90
RESP  [inactive, status = 21e0]
ABP   	99	144	80
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	90
RESP  [inactive, status = 21e0]
ABP   	99	144	80
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	90
RESP  [inactive, status = 21e0]
ABP   	99	144	80
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	90
RESP  [inactive, status = 21e0]
ABP   	99	144	80
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	90
RESP  [inactive, status = 21e0]
ABP   	99	143	80
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	90
RESP  [inactive, status = 21e0]
ABP   	99	143	80
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	90
RESP  [inactive, status = 21e0]
ABP   	99	143	80
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	90
RESP  [inactive, status = 21e0]
ABP   	98	142	80
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	90
RESP  [inactive, status = 21e0]
ABP   	98	143	80
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	90
RESP  [inactive, status = 21e0]
ABP   	99	142	80
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	90
RESP  [inactive, status = 21e0]
ABP   	98	142	80
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	90
RESP  [inactive, status = 21e0]
ABP   	97	141	79
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	90
RESP  [inactive, status = 21e0]
ABP   	97	140	79
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	90
RESP  [inactive, status = 21e0]
ABP   	97	139	79
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	90
RESP  [inactive, status = 21e0]
ABP   	97	139	79
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	90
RESP  [inactive, status = 21e0]
ABP   	97	139	79
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	90
RESP  [inactive, status = 21e0]
ABP   	97	139	79
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	90
RESP  [inactive, status = 21e0]
ABP   	98	140	79
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	90
RESP  [inactive, status = 21e0]
ABP   	98	140	80
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	90
RESP  [inactive, status = 21e0]
ABP   	97	140	79
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	90
RESP  [inactive, status = 21e0]
ABP   	98	139	79
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	90
RESP  [inactive, status = 21e0]
ABP   	97	139	79
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	91
RESP  [inactive, status = 21e0]
ABP   	97	139	79
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	91
RESP  [inactive, status = 21e0]
ABP   	98	140	79
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	91
RESP  [inactive, status = 21e0]
ABP   	97	139	79
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	91
RESP  [inactive, status = 21e0]
ABP   	98	140	79
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	91
RESP  [inactive, status = 21e0]
ABP   	98	140	79
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	90
RESP  [inactive, status = 21e0]
ABP   	97	140	79
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	90
RESP  [inactive, status = 21e0]
ABP   	97	139	79
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	90
HR    	90
RESP  [inactive, status = 21e0]
ABP   	96	139	79
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	90
RESP  [inactive, status = 21e0]
ABP   	96	138	78
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	89
HR    	90
RESP  [inactive, status = 21e0]
ABP   	96	138	78
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	96	138	78
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	96	137	78
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	95	137	78
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	95	137	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	95	137	78
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	95	136	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	94	135	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	94	136	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	94	135	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	95	136	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	89
RESP  [inactive, status = 21e0]
ABP   	95	136	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	95	136	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	95	136	77
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	95	137	78
PAP   [inactive, status = 31a0]
ART   [inactive, status = 41e0]
P4    [inactive, status = 71a0]
SpO2  	96
PULSE 	88
HR    	88
RESP  [inactive, status = 21e0]
ABP   	95	136	78
